# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
60748.1000 INFECTEDmsg1940 930757 2 1551.1000 p3 p53 n/a N p3->p48->p53
60800.3000 INFECTEDmsg1984 995889 1 262.3000 p29 p63 n/a N p29->p63
60847.2000 INFECTEDmsg1938 829785 1 1711.2000 p25 p82 n/a N p25->p82
60996.0000 INFECTEDmsg1610 660334 3 11861.0000 p59 p40 n/a N p59->p18->p72->p40
61132.2000 INFECTEDmsg1756 603098 2 7548.2000 p8 p16 n/a N p8->p51->p16
61440.7000 INFECTEDmsg1827 977668 1 5695.7000 p1 p3 n/a N p1->p3
61462.0000 INFECTEDmsg1799 557167 2 6566.0000 p81 p71 n/a N p81->p47->p71
61626.0000 INFECTEDmsg1416 546639 3 18404.0000 p73 p49 n/a N p73->p19->p48->p49
61630.1000 INFECTEDmsg1724 500437 4 9018.1000 p81 p49 n/a N p81->p53->p19->p48->p49
62123.5000 INFECTEDmsg1978 850064 1 1767.5000 p54 p86 n/a N p54->p86
62376.5000 INFECTEDmsg1875 608922 2 5168.5000 p16 p81 n/a N p16->p6->p81
62411.0000 INFECTEDmsg1713 942946 2 10132.0000 p65 p63 n/a N p65->p6->p63
62641.5000 INFECTEDmsg1845 792388 1 6349.5000 p82 p24 n/a N p82->p24
62646.6000 INFECTEDmsg1831 636213 2 6779.6000 p0 p24 n/a N p0->p82->p24
62728.9000 INFECTEDmsg1904 603534 2 4632.9000 p67 p14 n/a N p67->p39->p14
63491.6000 INFECTEDmsg1777 684863 2 9265.6000 p65 p77 n/a N p65->p69->p77
63494.2000 INFECTEDmsg1890 845177 2 5828.2000 p87 p12 n/a N p87->p56->p12
63511.2000 INFECTEDmsg1855 915855 1 6913.2000 p31 p38 n/a N p31->p38
63703.5000 INFECTEDmsg1766 956961 1 9814.5000 p31 p89 n/a N p31->p89
63782.1000 INFECTEDmsg2063 673849 1 836.1000 p28 p77 n/a N p28->p77
63858.8000 INFECTEDmsg1840 504881 1 7719.8000 p73 p35 n/a N p73->p35
63937.9000 INFECTEDmsg1523 922245 4 17456.9000 p77 p40 n/a N p77->p56->p50->p41->p40
63996.2000 INFECTEDmsg2056 833511 2 1263.2000 p58 p36 n/a N p58->p5->p36
64137.0000 INFECTEDmsg1871 600481 2 7051.0000 p13 p86 n/a N p13->p41->p86
64180.7000 INFECTEDmsg2016 728369 1 2669.7000 p58 p10 n/a N p58->p10
64370.9000 INFECTEDmsg1751 644195 2 10937.9000 p80 p31 n/a N p80->p54->p31
64502.8000 INFECTEDmsg1857 925469 2 7844.8000 p76 p40 n/a N p76->p52->p40
64504.5000 INFECTEDmsg1927 690167 3 5705.5000 p83 p16 n/a N p83->p27->p7->p16
64515.0000 INFECTEDmsg2074 512689 1 1235.0000 p32 p19 n/a N p32->p19
64531.3000 INFECTEDmsg1990 698706 2 3809.3000 p85 p83 n/a N p85->p69->p83
64577.5000 INFECTEDmsg1686 853454 1 13124.5000 p13 p12 n/a N p13->p12
64583.0000 INFECTEDmsg2014 684429 1 3132.0000 p1 p70 n/a N p1->p70
64644.6000 INFECTEDmsg1922 645800 2 5999.6000 p90 p74 n/a N p90->p54->p74
64877.8000 INFECTEDmsg2044 942108 2 2511.8000 p14 p37 n/a N p14->p20->p37
65042.5000 INFECTEDmsg1771 932584 2 11000.5000 p67 p73 n/a N p67->p39->p73
65068.1000 INFECTEDmsg2048 919052 2 2578.1000 p68 p85 n/a N p68->p41->p85
65143.1000 INFECTEDmsg2030 693508 2 3206.1000 p23 p41 n/a N p23->p47->p41
65465.0000 INFECTEDmsg2035 770533 2 3376.0000 p44 p73 n/a N p44->p79->p73
65696.0000 INFECTEDmsg2129 942096 1 746.0000 p54 p14 n/a N p54->p14
65862.7000 INFECTEDmsg2139 774464 1 605.7000 p61 p23 n/a N p61->p23
65944.8000 INFECTEDmsg1967 720004 2 5924.8000 p48 p34 n/a N p48->p74->p34
65952.3000 INFECTEDmsg1899 932102 2 8010.3000 p26 p74 n/a N p26->p34->p74
66158.9000 INFECTEDmsg1953 527223 1 6565.9000 p90 p81 n/a N p90->p81
66165.6000 INFECTEDmsg2104 704961 2 1978.6000 p15 p36 n/a N p15->p8->p36
66213.6000 INFECTEDmsg1879 827641 2 8882.6000 p29 p58 n/a N p29->p59->p58
66218.7000 INFECTEDmsg1815 635466 3 10837.7000 p83 p58 n/a N p83->p29->p59->p58
66941.6000 INFECTEDmsg1957 831393 1 7225.6000 p38 p67 n/a N p38->p67
67166.5000 INFECTEDmsg1934 866132 3 8152.5000 p80 p70 n/a N p80->p17->p62->p70
67224.5000 INFECTEDmsg2025 854013 1 5440.5000 p42 p23 n/a N p42->p23
67375.2000 INFECTEDmsg2141 684593 2 2058.2000 p62 p11 n/a N p62->p57->p11
67570.0000 INFECTEDmsg2054 538704 1 4899.0000 p69 p16 n/a N p69->p16
67578.9000 INFECTEDmsg2040 891971 3 5334.9000 p37 p29 n/a N p37->p58->p85->p29
67725.9000 INFECTEDmsg2123 879436 3 2958.9000 p20 p55 n/a N p20->p75->p86->p55
68026.8000 INFECTEDmsg2008 787178 3 6757.8000 p55 p78 n/a N p55->p4->p44->p78
68289.2000 INFECTEDmsg2114 887950 2 3798.2000 p46 p2 n/a N p46->p44->p2
68326.0000 INFECTEDmsg2065 662271 2 5318.0000 p42 p22 n/a N p42->p26->p22
68398.0000 INFECTEDmsg2150 630583 1 2807.0000 p61 p32 n/a N p61->p32
68679.3000 INFECTEDmsg1695 870886 3 16951.3000 p14 p40 n/a N p14->p73->p82->p40
68750.0000 INFECTEDmsg2118 936758 2 4136.0000 p46 p36 n/a N p46->p13->p36
68771.3000 INFECTEDmsg2072 852578 1 5552.3000 p14 p28 n/a N p14->p28
68906.3000 INFECTEDmsg2107 960302 3 4628.3000 p60 p21 n/a N p60->p5->p61->p21
68955.8000 INFECTEDmsg2171 860259 2 2724.8000 p59 p80 n/a N p59->p49->p80
69025.5000 INFECTEDmsg2209 796572 1 1638.5000 p33 p34 n/a N p33->p34
69025.9000 INFECTEDmsg2228 736837 1 1057.9000 p19 p2 n/a N p19->p2
69033.1000 INFECTEDmsg1951 897594 2 9501.1000 p84 p19 n/a N p84->p2->p19
69182.5000 INFECTEDmsg2131 755649 1 4170.5000 p70 p48 n/a N p70->p48
69404.7000 INFECTEDmsg2241 850625 1 1038.7000 p68 p28 n/a N p68->p28
69407.2000 INFECTEDmsg2191 544309 1 2569.2000 p6 p44 n/a N p6->p44
69424.6000 INFECTEDmsg2098 580696 1 5419.6000 p66 p73 n/a N p66->p73
69512.5000 INFECTEDmsg2084 869470 1 5929.5000 p17 p21 n/a N p17->p21
69518.2000 INFECTEDmsg2059 584755 2 6693.2000 p13 p60 n/a N p13->p19->p60
69758.1000 INFECTEDmsg2180 893850 2 3254.1000 p60 p82 n/a N p60->p11->p82
69872.1000 INFECTEDmsg2185 502795 1 3216.1000 p6 p29 n/a N p6->p29
69946.6000 INFECTEDmsg2058 812486 2 7152.6000 p28 p86 n/a N p28->p76->p86
69986.3000 INFECTEDmsg1886 548844 3 12442.3000 p54 p27 n/a N p54->p14->p6->p27
70088.3000 INFECTEDmsg2012 971645 2 8697.3000 p58 p83 n/a N p58->p88->p83
70257.4000 INFECTEDmsg1947 852859 2 10846.4000 p73 p10 n/a N p73->p80->p10
70462.9000 INFECTEDmsg1993 783587 2 9649.9000 p15 p85 n/a N p15->p34->p85
70465.0000 INFECTEDmsg1693 799153 4 18798.0000 p19 p11 n/a N p19->p82->p2->p58->p11
70579.4000 INFECTEDmsg2254 632060 1 1816.4000 p39 p59 n/a N p39->p59
70798.9000 INFECTEDmsg2117 978995 1 6215.9000 p17 p54 n/a N p17->p54
70814.7000 INFECTEDmsg2094 848673 1 6929.7000 p88 p81 n/a N p88->p81
70985.6000 INFECTEDmsg1959 824305 2 11209.6000 p89 p81 n/a N p89->p8->p81
70998.2000 INFECTEDmsg2324 709691 1 102.2000 p43 p66 n/a N p43->p66
71697.0000 INFECTEDmsg2216 784541 1 4097.0000 p45 p61 n/a N p45->p61
71822.1000 INFECTEDmsg2256 776767 2 2997.1000 p4 p26 n/a N p4->p46->p26
71855.4000 INFECTEDmsg2239 889977 1 3549.4000 p64 p36 n/a N p64->p36
71883.9000 INFECTEDmsg2263 876451 1 2846.9000 p60 p9 n/a N p60->p9
72320.0000 INFECTEDmsg2255 883996 2 3526.0000 p68 p60 n/a N p68->p58->p60
72498.0000 INFECTEDmsg2093 662189 3 8643.0000 p14 p1 n/a N p14->p28->p17->p1
72563.8000 INFECTEDmsg2360 553118 2 567.8000 p68 p14 n/a N p68->p2->p14
72922.6000 INFECTEDmsg1908 679126 2 14703.6000 p51 p11 n/a N p51->p37->p11
72928.9000 INFECTEDmsg2347 782266 1 1330.9000 p11 p37 n/a N p11->p37
72934.3000 INFECTEDmsg2189 826828 1 6156.3000 p31 p12 n/a N p31->p12
73097.7000 INFECTEDmsg2310 651775 3 2628.7000 p58 p89 n/a N p58->p14->p57->p89
73292.7000 INFECTEDmsg2339 530221 2 1938.7000 p10 p48 n/a N p10->p46->p48
73917.9000 INFECTEDmsg2362 642926 1 1860.9000 p4 p13 n/a N p4->p13
73955.2000 INFECTEDmsg2268 768481 2 4765.2000 p81 p49 n/a N p81->p73->p49
74083.8000 INFECTEDmsg2217 784937 3 6452.8000 p12 p88 n/a N p12->p68->p14->p88
74428.0000 INFECTEDmsg2348 558523 2 2799.0000 p71 p16 n/a N p71->p57->p16
74439.1000 INFECTEDmsg2316 714345 2 3787.1000 p70 p39 n/a N p70->p11->p39
74448.9000 INFECTEDmsg2391 759916 1 1508.9000 p43 p60 n/a N p43->p60
74681.3000 INFECTEDmsg2341 773502 1 3266.3000 p87 p31 n/a N p87->p31
74797.7000 INFECTEDmsg2389 964616 2 1917.7000 p49 p47 n/a N p49->p14->p47
74803.9000 INFECTEDmsg2340 767264 3 3418.9000 p12 p47 n/a N p12->p68->p14->p47
75036.9000 INFECTEDmsg2222 747438 2 7252.9000 p43 p39 n/a N p43->p35->p39
75075.6000 INFECTEDmsg2429 937531 2 979.6000 p55 p61 n/a N p55->p28->p61
75101.6000 INFECTEDmsg2277 873358 2 5635.6000 p3 p31 n/a N p3->p5->p31
75205.6000 INFECTEDmsg2109 557317 2 10866.6000 p69 p34 n/a N p69->p62->p34
75663.1000 INFECTEDmsg2061 692701 3 12777.1000 p80 p51 n/a N p80->p58->p72->p51
75790.4000 INFECTEDmsg2229 622305 2 7791.4000 p31 p52 n/a N p31->p1->p52
76022.7000 INFECTEDmsg2248 890193 2 7442.7000 p86 p16 n/a N p86->p61->p16
76380.5000 INFECTEDmsg2213 970690 3 8872.5000 p60 p38 n/a N p60->p58->p23->p38
76710.3000 INFECTEDmsg2474 864028 1 1238.3000 p57 p32 n/a N p57->p32
76743.6000 INFECTEDmsg2364 837111 1 4624.6000 p56 p67 n/a N p56->p67
76930.7000 INFECTEDmsg2470 800110 1 1581.7000 p86 p20 n/a N p86->p20
77017.1000 INFECTEDmsg2017 842055 2 15475.1000 p71 p57 n/a N p71->p74->p57
77070.8000 INFECTEDmsg2291 857352 2 7180.8000 p69 p89 n/a N p69->p78->p89
77388.2000 INFECTEDmsg2147 558683 4 11889.2000 p15 p79 n/a N p15->p34->p7->p13->p79
78002.9000 INFECTEDmsg2342 774821 2 6557.9000 p13 p86 n/a N p13->p22->p86
78251.9000 INFECTEDmsg2546 584582 1 587.9000 p52 p36 n/a N p52->p36
78444.9000 INFECTEDmsg2398 681452 2 5291.9000 p86 p0 n/a N p86->p8->p0
78548.3000 INFECTEDmsg2527 861130 1 1464.3000 p89 p53 n/a N p89->p53
78982.9000 INFECTEDmsg2177 725077 2 12569.9000 p73 p71 n/a N p73->p10->p71
79066.7000 INFECTEDmsg2521 800138 1 2168.7000 p39 p71 n/a N p39->p71
79073.5000 INFECTEDmsg2225 687750 2 11197.5000 p52 p44 n/a N p52->p3->p44
79105.7000 INFECTEDmsg2149 850191 3 13544.7000 p73 p52 n/a N p73->p81->p46->p52
79292.4000 INFECTEDmsg2486 835392 1 3455.4000 p88 p28 n/a N p88->p28
79386.3000 INFECTEDmsg2413 820375 1 5779.3000 p17 p69 n/a N p17->p69
79468.4000 INFECTEDmsg2022 815019 1 17775.4000 p9 p85 n/a N p9->p85
79469.3000 INFECTEDmsg2423 834099 1 5555.3000 p30 p59 n/a N p30->p59
79555.5000 INFECTEDmsg2438 970877 3 5185.5000 p12 p37 n/a N p12->p49->p91->p37
80025.0000 INFECTEDmsg2591 576667 1 984.0000 p83 p46 n/a N p83->p46
80244.1000 INFECTEDmsg2458 716116 2 5261.1000 p67 p69 n/a N p67->p1->p69
80491.8000 INFECTEDmsg2609 829577 1 896.8000 p63 p83 n/a N p63->p83
80792.4000 INFECTEDmsg2631 528040 1 531.4000 p3 p51 n/a N p3->p51
80812.1000 INFECTEDmsg2285 749873 3 11102.1000 p85 p71 n/a N p85->p10->p18->p71
80896.8000 INFECTEDmsg2106 685531 2 16649.8000 p87 p25 n/a N p87->p38->p25
81573.0000 INFECTEDmsg2523 886433 2 4613.0000 p47 p68 n/a N p47->p41->p68
81764.8000 INFECTEDmsg2357 798482 2 9860.8000 p88 p20 n/a N p88->p68->p20
81944.0000 INFECTEDmsg2548 688098 1 4219.0000 p61 p27 n/a N p61->p27
82076.0000 INFECTEDmsg2524 607043 1 5085.0000 p40 p63 n/a N p40->p63
82093.0000 INFECTEDmsg2401 665380 3 8850.0000 p82 p80 n/a N p82->p25->p63->p80
82234.5000 INFECTEDmsg2428 815435 3 8168.5000 p18 p34 n/a N p18->p13->p86->p34
82271.4000 INFECTEDmsg2544 785326 1 4667.4000 p22 p9 n/a N p22->p9
82323.3000 INFECTEDmsg2623 516099 2 2304.3000 p78 p6 n/a N p78->p53->p6
82326.3000 INFECTEDmsg1977 652071 2 22001.3000 p25 p23 n/a N p25->p13->p23
82332.8000 INFECTEDmsg2602 965621 1 2953.8000 p58 p12 n/a N p58->p12
82412.9000 INFECTEDmsg2690 543180 1 350.9000 p21 p31 n/a N p21->p31
82539.7000 INFECTEDmsg2537 622911 1 5150.7000 p7 p67 n/a N p7->p67
82734.1000 INFECTEDmsg2478 608033 2 7140.1000 p6 p52 n/a N p6->p53->p52
82894.2000 INFECTEDmsg2419 569100 2 9103.2000 p83 p90 n/a N p83->p10->p90
83027.7000 INFECTEDmsg2538 852980 2 5607.7000 p7 p23 n/a N p7->p67->p23
83063.0000 INFECTEDmsg2676 549967 1 1427.0000 p89 p4 n/a N p89->p4
83572.0000 INFECTEDmsg2542 595684 2 6029.0000 p0 p29 n/a N p0->p7->p29
83635.7000 INFECTEDmsg2685 509893 2 1725.7000 p81 p31 n/a N p81->p58->p31
83696.5000 INFECTEDmsg2740 525958 1 109.5000 p51 p81 n/a N p51->p81
83839.1000 INFECTEDmsg2532 528760 2 6605.1000 p79 p66 n/a N p79->p41->p66
84493.4000 INFECTEDmsg2531 691892 2 7289.4000 p5 p83 n/a N p5->p84->p83
84628.5000 INFECTEDmsg2680 674760 1 2870.5000 p26 p14 n/a N p26->p14
84913.8000 INFECTEDmsg2343 620017 3 13438.8000 p20 p36 n/a N p20->p22->p13->p36
85001.3000 INFECTEDmsg2577 550190 2 6387.3000 p61 p52 n/a N p61->p49->p52
85196.3000 INFECTEDmsg2705 905931 1 2675.3000 p74 p35 n/a N p74->p35
85824.2000 INFECTEDmsg2589 610269 2 6844.2000 p31 p76 n/a N p31->p81->p76
86062.3000 INFECTEDmsg2535 897047 2 8735.3000 p80 p90 n/a N p80->p40->p90
86127.6000 INFECTEDmsg2441 611813 2 11665.6000 p65 p27 n/a N p65->p66->p27
86182.7000 INFECTEDmsg2664 963759 3 4912.7000 p30 p70 n/a N p30->p76->p58->p70
86341.6000 INFECTEDmsg2785 524989 1 1383.6000 p14 p60 n/a N p14->p60
